institution_id,institution_id,person_id,project_count
20751478.0,20751478.0,165828827,1
20751478.0,20751478.0,1881077,1
20751478.0,20751478.0,72476213,1
20751478.0,20751478.0,248690764,1
20751478.0,20751478.0,286055567,1
20751524.0,20751524.0,343639249,1
20751524.0,20751524.0,310667806,1
20751524.0,20751524.0,68871444,1
20751524.0,20751524.0,166450265,2
20751524.0,20751524.0,116326252,2
20751524.0,20751524.0,68933033,2
20751524.0,20751524.0,1881397,2
20751524.0,20751524.0,184070238,3
20751708.0,20751708.0,212066870,1
20751708.0,20751708.0,1447241,1
20751708.0,20751708.0,241625038,2
20751708.0,20751708.0,228933604,2
20751708.0,20751708.0,160796632,2
20751708.0,20751708.0,26683006,2
20751708.0,20751708.0,109260330,3
20751708.0,20751708.0,48718840,3
20751708.0,20751708.0,1864410,5
20751708.0,20751708.0,1720056,6
20751790.0,20751790.0,245818279,1
20751790.0,20751790.0,184973182,1
20751956.0,20751956.0,214645423,1
20751956.0,20751956.0,1800846,3
20752138.0,20752138.0,1642716,1
20752182.0,20752182.0,1884770,1
20752184.0,20752184.0,1884794,1
20752242.0,20752242.0,231788208,1
20752242.0,20752242.0,234020996,1
20752242.0,20752242.0,234021042,1
20752242.0,20752242.0,254836604,1
20752242.0,20752242.0,259596247,1
20752242.0,20752242.0,106106827,1
20752242.0,20752242.0,125562484,1
20752242.0,20752242.0,1881614,2
20752242.0,20752242.0,1887133,2
20752242.0,20752242.0,51196076,2
20752292.0,20752292.0,1643930,1
20752548.0,20752548.0,1886699,1
20752624.0,20752624.0,1887005,1
20752832.0,20752832.0,211103114,1
20752832.0,20752832.0,183792132,1
20753636.0,20753636.0,203279798,1
20753636.0,20753636.0,203212248,1
20753636.0,20753636.0,2002820,1
20753636.0,20753636.0,1940876,1
20753678.0,20753678.0,1654791,2
20754486.0,20754486.0,392652705,1
20754486.0,20754486.0,17424547,1
20754486.0,20754486.0,1322261,1
20754486.0,20754486.0,108051805,2
20754486.0,20754486.0,31334074,2
20754486.0,20754486.0,1746596,2
20754820.0,20754820.0,1664270,1
20754862.0,20754862.0,1664434,1
20754918.0,20754918.0,23241941,2
20754968.0,20754968.0,1897377,1
20755324.0,20755324.0,1668158,1
20755466.0,20755466.0,32274579,1
20755656.0,20755656.0,1811531,2
20755690.0,20755690.0,1900781,1
20755898.0,20755898.0,1901928,1
20755942.0,20755942.0,230882585,1
20755942.0,20755942.0,167644337,2
20755942.0,20755942.0,1331775,2
20755942.0,20755942.0,805341,3
20755950.0,20755950.0,252307391,1
20755950.0,20755950.0,252307439,1
20756146.0,20756146.0,1674679,1
20756162.0,20756162.0,1903401,1
20756164.0,20756164.0,1903447,1
20756164.0,20756164.0,1903441,1
20756164.0,20756164.0,1903424,1
20756164.0,20756164.0,1903419,1
20756174.0,20756174.0,1903510,1
20756234.0,20756234.0,1675336,1
20756284.0,20756284.0,1675806,1
20756370.0,20756370.0,1907173,1
20756370.0,20756370.0,1904288,1
20756422.0,20756422.0,1676272,1
20756688.0,20756688.0,1905820,1
20756690.0,20756690.0,1905834,1
20756788.0,20756788.0,1678700,1
20756848.0,20756848.0,209592038,1
20756936.0,20756936.0,1907023,1
20756994.0,20756994.0,1788545,2
20757246.0,20757246.0,259237309,1
20757350.0,20757350.0,243249173,1
20757350.0,20757350.0,106638618,1
20757420.0,20757420.0,1703832,1
20757552.0,20757552.0,1910118,1
20757552.0,20757552.0,1910110,1
20757562.0,20757562.0,1683901,1
20757728.0,20757728.0,1685175,1
20757800.0,20757800.0,24020034,1
20757800.0,20757800.0,1685654,2
20757822.0,20757822.0,1911427,1
20757890.0,20757890.0,1911600,1
20757974.0,20757974.0,1687160,1
20758006.0,20758006.0,1449937,2
20758006.0,20758006.0,1960713,2
20758006.0,20758006.0,2033400,2
20758006.0,20758006.0,259657235,2
20758006.0,20758006.0,1350225,2
20758006.0,20758006.0,1330292,2
20758006.0,20758006.0,1156316,2
20758006.0,20758006.0,134839556,3
20758006.0,20758006.0,1637011,4
20758006.0,20758006.0,1452771,6
20758036.0,20758036.0,1447139,2
20758226.0,20758226.0,1689429,1
20758350.0,20758350.0,1913979,4
20758412.0,20758412.0,1690612,2
20758702.0,20758702.0,1692446,1
20758738.0,20758738.0,1915787,1
20758958.0,20758958.0,210467520,1
20758958.0,20758958.0,1129654,1
20758958.0,20758958.0,1460013,1
20759532.0,20759532.0,1206719,1
20759532.0,20759532.0,1698968,1
20759582.0,20759582.0,1919709,1
20759670.0,20759670.0,1920238,1
20759776.0,20759776.0,1700852,1
20759828.0,20759828.0,1921074,1
20759830.0,20759830.0,1921081,1
20759838.0,20759838.0,241817635,1
20759838.0,20759838.0,2009299,1
20759838.0,20759838.0,1921119,1
20759966.0,20759966.0,67747414,1
20759966.0,20759966.0,1694789,1
20759966.0,20759966.0,1685735,1
20759966.0,20759966.0,258491,1
20759966.0,20759966.0,1429842,2
20760152.0,20760152.0,1922310,1
20760154.0,20760154.0,1703544,1
20760216.0,20760216.0,243867641,1
20760216.0,20760216.0,79152816,2
20760276.0,20760276.0,1923024,1
20760452.0,20760452.0,257649906,1
20760452.0,20760452.0,1924000,1
20760452.0,20760452.0,1912062,1
20760616.0,20760616.0,1924840,1
20760618.0,20760618.0,1706740,1
20760620.0,20760620.0,1924854,1
20760832.0,20760832.0,1741179,1
20761146.0,20761146.0,1927138,1
20761212.0,20761212.0,1927441,1
20761324.0,20761324.0,1927840,1
20761444.0,20761444.0,1713265,2
20761556.0,20761556.0,1714207,1
20761670.0,20761670.0,1799321,1
20761670.0,20761670.0,1926809,1
20761670.0,20761670.0,237395669,1
20761694.0,20761694.0,1779055,2
20762222.0,20762222.0,1931746,1
20762544.0,20762544.0,28832382,2
20762544.0,20762544.0,1603325,2
20762544.0,20762544.0,1899705,2
20762544.0,20762544.0,22792706,2
20762544.0,20762544.0,1943404,2
20762544.0,20762544.0,1899722,2
20762544.0,20762544.0,1734420,2
20762544.0,20762544.0,1640028,3
20762544.0,20762544.0,54698382,3
20762544.0,20762544.0,1031579,4
20762774.0,20762774.0,1934508,1
20762806.0,20762806.0,1934638,1
20762958.0,20762958.0,1408881,2
20763060.0,20763060.0,1936054,1
20763204.0,20763204.0,1936782,1
20763238.0,20763238.0,1937019,1
20763240.0,20763240.0,1937028,1
20763382.0,20763382.0,1937739,1
20763382.0,20763382.0,112557271,3
20763486.0,20763486.0,1938271,1
20763594.0,20763594.0,1938864,1
20763748.0,20763748.0,1939346,1
20764130.0,20764130.0,1941249,1
20764158.0,20764158.0,1941415,1
20764188.0,20764188.0,198620930,1
20764188.0,20764188.0,108195608,1
20764188.0,20764188.0,2034747,1
20764188.0,20764188.0,2004626,1
20764188.0,20764188.0,1834940,1
20764188.0,20764188.0,209691758,1
20764188.0,20764188.0,210105876,1
20764188.0,20764188.0,221504504,1
20764188.0,20764188.0,226441456,1
20764188.0,20764188.0,151921756,2
20764330.0,20764330.0,1942443,1
20764586.0,20764586.0,93713706,1
20764748.0,20764748.0,1738135,2
20764892.0,20764892.0,203034784,1
20764892.0,20764892.0,50090462,1
20764892.0,20764892.0,31414716,1
20764892.0,20764892.0,1794604,1
20764892.0,20764892.0,1656292,1
20764892.0,20764892.0,1626634,1
20764892.0,20764892.0,1608605,1
20764892.0,20764892.0,1494592,1
20764892.0,20764892.0,1748669,2
20764892.0,20764892.0,2024486,8
20764974.0,20764974.0,1740410,1
20765092.0,20765092.0,1946795,1
20765112.0,20765112.0,229201414,1
20765354.0,20765354.0,1948486,1
20765480.0,20765480.0,1744441,1
20765480.0,20765480.0,1322997,3
20765686.0,20765686.0,1052810,1
20765780.0,20765780.0,1950614,1
20765846.0,20765846.0,179586381,1
20765882.0,20765882.0,1951111,1
20766240.0,20766240.0,1952712,1
20766242.0,20766242.0,250155029,1
20766242.0,20766242.0,2037309,1
20766242.0,20766242.0,243405617,1
20766242.0,20766242.0,1952721,1
20766248.0,20766248.0,1952759,1
20766250.0,20766250.0,1952787,1
20766250.0,20766250.0,1952773,1
20766520.0,20766520.0,1954059,1
20766522.0,20766522.0,1954068,1
20766528.0,20766528.0,1954110,1
20766674.0,20766674.0,1753979,1
20766844.0,20766844.0,1955735,1
20766958.0,20766958.0,1956522,4
20767034.0,20767034.0,1757170,1
20767088.0,20767088.0,233161070,1
20767088.0,20767088.0,219806090,1
20767088.0,20767088.0,211525811,1
20767088.0,20767088.0,190864801,1
20767088.0,20767088.0,1757852,1
20767088.0,20767088.0,1660456,1
20767088.0,20767088.0,1719351,2
20767088.0,20767088.0,1772312,3
20767088.0,20767088.0,1607805,3
20767088.0,20767088.0,212806417,4
20767238.0,20767238.0,251694998,1
20767238.0,20767238.0,1907010,1
20767238.0,20767238.0,1758776,2
20767274.0,20767274.0,5717,8
20767690.0,20767690.0,1938692,1
20767920.0,20767920.0,242994526,1
20767920.0,20767920.0,194096176,1
20767920.0,20767920.0,30429341,1
20767920.0,20767920.0,1937592,1
20767920.0,20767920.0,1442025,1
20767920.0,20767920.0,197125579,1
20767920.0,20767920.0,384846736,1
20767920.0,20767920.0,1714302,2
20767920.0,20767920.0,1739136,3
20768000.0,20768000.0,1963465,1
20768036.0,20768036.0,1759878,1
20768340.0,20768340.0,258726209,1
20768340.0,20768340.0,83944811,1
20768340.0,20768340.0,1966006,1
20768340.0,20768340.0,1055034,1
20768340.0,20768340.0,83289267,2
20768908.0,20768908.0,1850750,1
20768908.0,20768908.0,1783442,1
20768914.0,20768914.0,1779908,1
20768924.0,20768924.0,1779976,1
20769042.0,20769042.0,197932195,2
20769068.0,20769068.0,1971412,1
20769364.0,20769364.0,263979290,1
20769364.0,20769364.0,1363756,1
20769364.0,20769364.0,259225,1
20769668.0,20769668.0,1976358,2
20769668.0,20769668.0,1976344,3
20769722.0,20769722.0,1976785,1
20769722.0,20769722.0,1978068,2
20769722.0,20769722.0,1976709,2
20769722.0,20769722.0,36023115,3
20769722.0,20769722.0,1977253,4
20770068.0,20770068.0,203212212,1
20770068.0,20770068.0,182069258,1
20770068.0,20770068.0,1978510,2
20770068.0,20770068.0,182768353,2
20770596.0,20770596.0,1999268,2
20770596.0,20770596.0,1981274,3
20772338.0,20772338.0,1787158,1
20772386.0,20772386.0,71349552,1
20772386.0,20772386.0,71349509,1
20772454.0,20772454.0,1998546,1
20772622.0,20772622.0,1798553,2
20772774.0,20772774.0,286828611,1
20772774.0,20772774.0,267444463,1
20772774.0,20772774.0,266633553,1
20772774.0,20772774.0,263972935,1
20772774.0,20772774.0,261873827,1
20772774.0,20772774.0,256481659,1
20772774.0,20772774.0,275981132,1
20772774.0,20772774.0,1455080,3
20772774.0,20772774.0,1757986,4
20772774.0,20772774.0,1818902,4
20772832.0,20772832.0,1766120,1
20772832.0,20772832.0,2010377,1
20772832.0,20772832.0,40465520,1
20772832.0,20772832.0,13431482,2
20772832.0,20772832.0,13431457,2
20772832.0,20772832.0,392482,2
20772832.0,20772832.0,1897790,2
20772832.0,20772832.0,1971434,2
20772832.0,20772832.0,1259034,3
20772832.0,20772832.0,55006307,3
20772856.0,20772856.0,2000418,1
20772858.0,20772858.0,2000432,1
20772900.0,20772900.0,163904329,1
20772906.0,20772906.0,2024266,1
20772906.0,20772906.0,1903533,1
20773594.0,20773594.0,22913151,1
20773594.0,20773594.0,2003701,2
20773784.0,20773784.0,2004452,2
20773786.0,20773786.0,2004469,2
20774332.0,20774332.0,2007429,1
20774482.0,20774482.0,1051377,2
20774502.0,20774502.0,211161460,1
20774502.0,20774502.0,206325128,1
20774502.0,20774502.0,206267967,1
20774502.0,20774502.0,206110012,1
20774502.0,20774502.0,157680235,1
20774502.0,20774502.0,87405916,1
20774502.0,20774502.0,1954502,1
20774502.0,20774502.0,1699472,1
20774502.0,20774502.0,251442506,1
20774502.0,20774502.0,253253415,1
20774622.0,20774622.0,1584394,8
20774736.0,20774736.0,2009572,1
20774736.0,20774736.0,2009583,1
20775412.0,20775412.0,404266753,1
20775412.0,20775412.0,243115122,1
20775412.0,20775412.0,106720542,1
20775412.0,20775412.0,61704172,1
20775412.0,20775412.0,1906117,2
20775412.0,20775412.0,1243805,4
20775484.0,20775484.0,189568639,1
20775484.0,20775484.0,102950328,1
20775484.0,20775484.0,65779602,1
20775632.0,20775632.0,2013633,1
20775632.0,20775632.0,2013631,1
20775724.0,20775724.0,1800198,1
20776018.0,20776018.0,253538709,1
20776018.0,20776018.0,211674331,1
20776018.0,20776018.0,18059508,1
20776018.0,20776018.0,1861156,1
20776018.0,20776018.0,1899690,2
20776018.0,20776018.0,1892454,2
20776018.0,20776018.0,1679237,5
20776018.0,20776018.0,1642227,7
20776764.0,20776764.0,1791679,1
20776764.0,20776764.0,1859310,1
20776764.0,20776764.0,2019384,1
20776764.0,20776764.0,49844434,1
20776764.0,20776764.0,106638728,1
20776764.0,20776764.0,140657802,1
20776764.0,20776764.0,179943308,1
20776764.0,20776764.0,44990860,2
20776764.0,20776764.0,1706160,3
20776764.0,20776764.0,1701960,4
20776866.0,20776866.0,1947649,1
20776930.0,20776930.0,71001242,1
20776930.0,20776930.0,2020313,1
20776930.0,20776930.0,1959113,2
20777246.0,20777246.0,244017243,1
20777246.0,20777246.0,1640975,1
20777634.0,20777634.0,24020721,1
20777634.0,20777634.0,1843036,1
20777634.0,20777634.0,1843029,1
20777634.0,20777634.0,1765750,1
20777634.0,20777634.0,1757126,1
20777634.0,20777634.0,1011694,1
20777634.0,20777634.0,1698284,2
20777634.0,20777634.0,1834599,3
20777634.0,20777634.0,1701610,4
20777634.0,20777634.0,1603810,6
20777862.0,20777862.0,59532997,1
20778488.0,20778488.0,243615714,1
20778488.0,20778488.0,193251374,1
20778488.0,20778488.0,120319252,1
20778488.0,20778488.0,29876417,1
20778488.0,20778488.0,1819207,1
20778488.0,20778488.0,1606705,1
20778488.0,20778488.0,258044799,2
20778488.0,20778488.0,135475163,2
20778488.0,20778488.0,2027210,2
20778832.0,20778832.0,35552916,1
20779812.0,20779812.0,168845804,2
20779976.0,20779976.0,2032535,1
20780208.0,20780208.0,2033909,3
20780530.0,20780530.0,235790828,1
20780704.0,20780704.0,1067593,3
20780704.0,20780704.0,1759853,3
20780704.0,20780704.0,131357937,5
20780704.0,20780704.0,2044628,6
20780772.0,20780772.0,59594011,1
20780840.0,20780840.0,181822594,2
20780880.0,20780880.0,193456889,1
20780958.0,20780958.0,218771936,1
20780958.0,20780958.0,2037369,1
20781072.0,20781072.0,278974021,1
20781072.0,20781072.0,166478493,1
20781072.0,20781072.0,236379239,1
20781072.0,20781072.0,156608948,1
20781072.0,20781072.0,184182165,2
20781072.0,20781072.0,1791007,2
20781072.0,20781072.0,1802408,2
20781072.0,20781072.0,1809610,2
20781072.0,20781072.0,1765414,3
20781072.0,20781072.0,162837666,4
20781214.0,20781214.0,87733408,1
20781302.0,20781302.0,2039386,2
20781336.0,20781336.0,2039594,1
20781380.0,20781380.0,19329530,1
20781380.0,20781380.0,2039867,1
20781380.0,20781380.0,1980025,1
20781380.0,20781380.0,1931771,1
20782126.0,20782126.0,2045639,1
20782126.0,20782126.0,1674101,1
20782624.0,20782624.0,2050219,1
20887065.0,20887065.0,1532507,1
20887065.0,20887065.0,1463285,2
20887065.0,20887065.0,1374550,2
20928150.0,20928150.0,1537833,1
21090312.0,21090312.0,19615753,2
21090332.0,21090332.0,261749956,1
21090332.0,21090332.0,259095382,1
21090332.0,21090332.0,232130998,1
21090332.0,21090332.0,1482644,2
21090332.0,21090332.0,29407799,2
21090332.0,21090332.0,274638688,2
21090372.0,21090372.0,259413893,1
21090400.0,21090400.0,237394729,1
21090404.0,21090404.0,1715499,1
21090404.0,21090404.0,1868123,2
21090404.0,21090404.0,257126687,3
21090456.0,21090456.0,23199781,1
21090456.0,21090456.0,1835498,1
21090456.0,21090456.0,1590149,3
21090488.0,21090488.0,1614463,1
21090504.0,21090504.0,233275654,1
21090504.0,21090504.0,233272165,1
21090504.0,21090504.0,170829150,1
21090504.0,21090504.0,30986135,1
21090504.0,21090504.0,15027203,1
21090504.0,21090504.0,1728854,1
21090504.0,21090504.0,68789692,2
21090504.0,21090504.0,141722911,3
21090508.0,21090508.0,298732654,1
21090508.0,21090508.0,226731629,1
21090520.0,21090520.0,1869613,2
21090532.0,21090532.0,145287141,1
21090540.0,21090540.0,1883882,1
21090540.0,21090540.0,1721652,1
21090544.0,21090544.0,1819425,1
21090544.0,21090544.0,1725031,1
21090552.0,21090552.0,240733740,1
21090552.0,21090552.0,72312121,1
21090552.0,21090552.0,1980149,1
21090556.0,21090556.0,332826590,1
21090556.0,21090556.0,239894842,1
21090556.0,21090556.0,120380508,1
21090556.0,21090556.0,119438576,1
21090556.0,21090556.0,103442129,1
21090568.0,21090568.0,259237427,1
21090568.0,21090568.0,53797248,1
21090568.0,21090568.0,39543775,1
21090568.0,21090568.0,39276893,1
21090568.0,21090568.0,23569124,1
21090568.0,21090568.0,20600193,1
21090568.0,21090568.0,1668076,3
21090588.0,21090588.0,246488530,1
21090588.0,21090588.0,241279974,1
21090588.0,21090588.0,1748393,2
21090592.0,21090592.0,239894333,1
21090592.0,21090592.0,239893870,1
21090592.0,21090592.0,206346396,1
21090592.0,21090592.0,128921434,1
21090600.0,21090600.0,1081328,1
21090620.0,21090620.0,49701869,1
21090620.0,21090620.0,259037113,1
21090620.0,21090620.0,251329661,1
21090620.0,21090620.0,251329547,1
21090620.0,21090620.0,251329340,1
21090620.0,21090620.0,208747238,1
21090620.0,21090620.0,1906512,2
21090620.0,21090620.0,1904681,2
21090620.0,21090620.0,1904675,2
21090620.0,21090620.0,1678929,3
21090644.0,21090644.0,1884091,1
21090656.0,21090656.0,242751294,1
21090656.0,21090656.0,2038448,2
21090660.0,21090660.0,233028651,1
21090660.0,21090660.0,178204840,1
21090680.0,21090680.0,163990348,1
21090680.0,21090680.0,163990172,1
21090680.0,21090680.0,1798582,1
21090736.0,21090736.0,29918387,1
21090744.0,21090744.0,368913093,1
21090744.0,21090744.0,253897620,1
21090744.0,21090744.0,50171938,1
21090744.0,21090744.0,1736732,1
21090744.0,21090744.0,25719012,2
21090808.0,21090808.0,196370097,1
21090808.0,21090808.0,25781062,1
21090808.0,21090808.0,1593731,1
21090808.0,21090808.0,23099285,2
21090808.0,21090808.0,1436635,2
21090808.0,21090808.0,1271086,2
21090808.0,21090808.0,160175839,3
21090872.0,21090872.0,1354808,1
21090880.0,21090880.0,215263159,1
21090904.0,21090904.0,41202175,1
21090904.0,21090904.0,2020720,1
21090944.0,21090944.0,21623088,1
21090944.0,21090944.0,1634837,1
21090948.0,21090948.0,2009652,1
21090948.0,21090948.0,1708292,2
21090952.0,21090952.0,257866508,1
21091004.0,21091004.0,235528397,1
21091004.0,21091004.0,235528120,1
21091004.0,21091004.0,183317845,1
21091004.0,21091004.0,183317827,1
21091004.0,21091004.0,55784505,1
21091004.0,21091004.0,1975881,1
21091008.0,21091008.0,214883294,1
21091024.0,21091024.0,243249899,1
21091024.0,21091024.0,1931706,1
21091024.0,21091024.0,1362588,1
21091040.0,21091040.0,26785372,1
21091040.0,21091040.0,1708122,2
21091052.0,21091052.0,240370184,1
21091064.0,21091064.0,1684127,2
21091100.0,21091100.0,1879915,2
21091104.0,21091104.0,223416344,1
21091104.0,21091104.0,213601185,1
21091104.0,21091104.0,138955806,1
21091104.0,21091104.0,138845673,1
21091120.0,21091120.0,139120512,1
21091120.0,21091120.0,139119675,1
21091120.0,21091120.0,136662499,1
21091120.0,21091120.0,213853695,2
21091120.0,21091120.0,22852817,3
21091124.0,21091124.0,223413126,1
21091124.0,21091124.0,138505632,2
21091172.0,21091172.0,173992476,1
21091232.0,21091232.0,162620185,1
21091264.0,21091264.0,256152411,1
21091284.0,21091284.0,2034008,1
21091296.0,21091296.0,262622403,1
21091300.0,21091300.0,139140190,1
21091300.0,21091300.0,184567862,1
21091416.0,21091416.0,1669113,1
21091424.0,21091424.0,1941624,1
21091424.0,21091424.0,2010751,1
21091424.0,21091424.0,250022719,1
21091424.0,21091424.0,248754741,1
21091424.0,21091424.0,241783637,1
21091424.0,21091424.0,170399548,1
21091424.0,21091424.0,102194085,1
21091424.0,21091424.0,68830450,1
21091424.0,21091424.0,1833944,3
21091436.0,21091436.0,270963141,1
21091436.0,21091436.0,243866261,1
21091436.0,21091436.0,239300126,1
21091436.0,21091436.0,188610860,1
21091436.0,21091436.0,261059887,3
21091460.0,21091460.0,243361255,1
21091464.0,21091464.0,183546680,1
21091464.0,21091464.0,27070548,1
21091476.0,21091476.0,260223292,1
21091476.0,21091476.0,228320925,1
21091476.0,21091476.0,164312799,1
21091476.0,21091476.0,110059064,1
21091476.0,21091476.0,84907847,1
21091476.0,21091476.0,61334854,1
21091476.0,21091476.0,37026534,1
21091476.0,21091476.0,1892443,1
21091476.0,21091476.0,1892310,1
21091476.0,21091476.0,1892348,2
21091492.0,21091492.0,248481199,1
21091492.0,21091492.0,248481273,1
21091492.0,21091492.0,248481356,1
21091492.0,21091492.0,248481374,1
21091536.0,21091536.0,127570468,1
21091536.0,21091536.0,80483553,1
21091536.0,21091536.0,34650278,1
21091536.0,21091536.0,1678868,3
21091576.0,21091576.0,244532204,1
21091576.0,21091576.0,1529215,1
21091576.0,21091576.0,1659731,7
21091604.0,21091604.0,165254938,2
21091604.0,21091604.0,81855654,2
21091608.0,21091608.0,234003685,1
21091608.0,21091608.0,1863410,1
21091616.0,21091616.0,308554453,1
21091616.0,21091616.0,287326203,1
21091616.0,21091616.0,220920294,1
21091616.0,21091616.0,174425257,1
21091616.0,21091616.0,164477697,1
21091616.0,21091616.0,133348418,1
21091616.0,21091616.0,54925246,1
21091616.0,21091616.0,37518051,1
21091616.0,21091616.0,1939763,1
21091620.0,21091620.0,1628066,5
21091628.0,21091628.0,1603704,1
21091644.0,21091644.0,1022806,2
21091664.0,21091664.0,29262977,1
21091684.0,21091684.0,211162946,1
21091688.0,21091688.0,2027199,2
21091688.0,21091688.0,1396534,4
21091688.0,21091688.0,1182733,4
21091704.0,21091704.0,1941407,1
21091728.0,21091728.0,243852924,1
21091728.0,21091728.0,1715843,1
21091728.0,21091728.0,1377071,1
21091732.0,21091732.0,119664986,1
21091732.0,21091732.0,150167148,1
21091732.0,21091732.0,165522019,1
21091732.0,21091732.0,245034110,1
21091732.0,21091732.0,237575815,1
21091732.0,21091732.0,234413393,1
21091732.0,21091732.0,226673494,1
21091732.0,21091732.0,215558848,1
21091732.0,21091732.0,188609935,1
21091732.0,21091732.0,1598154,3
21091744.0,21091744.0,52958030,1
21091744.0,21091744.0,2037254,1
21091744.0,21091744.0,1780895,1
21091744.0,21091744.0,1711771,1
21091756.0,21091756.0,243140998,1
21091756.0,21091756.0,234301714,1
21091756.0,21091756.0,114544117,1
21091756.0,21091756.0,1814963,2
21091768.0,21091768.0,299052119,2
21091772.0,21091772.0,253201040,1
21091780.0,21091780.0,1245961,3
21091796.0,21091796.0,1758429,2
21091804.0,21091804.0,244247610,1
21091804.0,21091804.0,249918857,1
21091804.0,21091804.0,257505835,1
21091804.0,21091804.0,260350227,1
21091804.0,21091804.0,390244171,1
21091804.0,21091804.0,1780281,1
21091804.0,21091804.0,20396008,2
21091804.0,21091804.0,21030882,2
21091804.0,21091804.0,175290926,3
21091804.0,21091804.0,1394978,4
21091824.0,21091824.0,34773570,1
21091828.0,21091828.0,295143710,1
21091828.0,21091828.0,217595749,1
21091828.0,21091828.0,36290546,1
21091828.0,21091828.0,1826858,1
21091828.0,21091828.0,1427648,3
21091828.0,21091828.0,1055944,10
21091836.0,21091836.0,262137866,1
21091840.0,21091840.0,1865496,1
21091936.0,21091936.0,1324068,1
21091936.0,21091936.0,239112264,2
21091936.0,21091936.0,1943602,3
21091952.0,21091952.0,315473895,1
21091952.0,21091952.0,257418900,1
21091952.0,21091952.0,89106181,1
21091952.0,21091952.0,253305,4
21092004.0,21092004.0,1842145,1
21092004.0,21092004.0,1777927,1
21092004.0,21092004.0,1754209,1
21092004.0,21092004.0,1655770,1
21092004.0,21092004.0,1402205,1
21092004.0,21092004.0,1293827,1
21092004.0,21092004.0,134942581,1
21092004.0,21092004.0,1784029,2
21092004.0,21092004.0,1407944,2
21092004.0,21092004.0,1669914,3
21092016.0,21092016.0,243871563,1
21092024.0,21092024.0,1929549,1
21092068.0,21092068.0,87733863,1
21092072.0,21092072.0,1670588,1
21092072.0,21092072.0,1392586,1
21092072.0,21092072.0,136847141,1
21092072.0,21092072.0,144590197,1
21092072.0,21092072.0,164376426,1
21092072.0,21092072.0,227078239,1
21092072.0,21092072.0,71493977,1
21092072.0,21092072.0,1417283,2
21092072.0,21092072.0,1392878,3
21092072.0,21092072.0,21337864,5
21092076.0,21092076.0,240818522,1
21092076.0,21092076.0,1715334,1
21092076.0,21092076.0,1522107,2
21092088.0,21092088.0,281499753,1
21092092.0,21092092.0,221673875,1
21092092.0,21092092.0,1685791,1
21092092.0,21092092.0,1055104,1
21092092.0,21092092.0,1354428,2
21092120.0,21092120.0,167212348,1
21092120.0,21092120.0,28935730,1
21092120.0,21092120.0,1875046,1
21092120.0,21092120.0,1871691,1
21092120.0,21092120.0,195530380,1
21092120.0,21092120.0,213927928,1
21092120.0,21092120.0,250878609,1
21092120.0,21092120.0,283333328,2
21092120.0,21092120.0,1713278,2
21092120.0,21092120.0,1548229,3
21092124.0,21092124.0,201647644,1
21092140.0,21092140.0,139099579,1
21092140.0,21092140.0,60495594,2
21092140.0,21092140.0,60495188,2
21092164.0,21092164.0,1505554,1
21092216.0,21092216.0,250961264,1
21092224.0,21092224.0,1376509,3
21092248.0,21092248.0,314393567,1
21092248.0,21092248.0,130089256,1
21092248.0,21092248.0,1701299,1
21092248.0,21092248.0,1680185,1
21092248.0,21092248.0,1652269,1
21092248.0,21092248.0,211798533,2
21092248.0,21092248.0,994112,2
21092264.0,21092264.0,1909579,1
21092296.0,21092296.0,108216165,1
21092328.0,21092328.0,235873751,1
21092328.0,21092328.0,235873516,1
21092344.0,21092344.0,259034798,1
21092344.0,21092344.0,258451588,1
21092344.0,21092344.0,1904365,1
21092348.0,21092348.0,240869638,1
21092348.0,21092348.0,143914347,1
21092348.0,21092348.0,1399867,2
21092348.0,21092348.0,1037262,3
21092348.0,21092348.0,1009794,6
21092372.0,21092372.0,32356408,1
21092372.0,21092372.0,2018921,1
21092372.0,21092372.0,2018911,1
21092372.0,21092372.0,1950636,1
21092372.0,21092372.0,1871474,1
21092372.0,21092372.0,1825678,1
21092372.0,21092372.0,1820344,1
21092372.0,21092372.0,1750869,1
21092372.0,21092372.0,200297700,1
21092372.0,21092372.0,1640782,2
21092380.0,21092380.0,1821991,3
21092404.0,21092404.0,1930830,1
21092412.0,21092412.0,1928589,1
21092412.0,21092412.0,74770758,1
21092412.0,21092412.0,74770765,1
21092420.0,21092420.0,1195964,5
21092492.0,21092492.0,1873222,1
21092500.0,21092500.0,1494600,1
21092512.0,21092512.0,243746917,1
21092512.0,21092512.0,52589002,2
21092560.0,21092560.0,216343990,1
21092560.0,21092560.0,243645960,1
21092560.0,21092560.0,253894944,1
21092560.0,21092560.0,260318158,1
21092560.0,21092560.0,379069636,1
21092560.0,21092560.0,388215232,1
21092560.0,21092560.0,392513109,1
21092560.0,21092560.0,154666543,1
21092560.0,21092560.0,1720892,1
21092560.0,21092560.0,1716970,8
21092580.0,21092580.0,196777768,1
21092580.0,21092580.0,50213085,1
21092580.0,21092580.0,1000308,2
21092588.0,21092588.0,1665495,1
21092604.0,21092604.0,1923098,2
21092608.0,21092608.0,238141657,1
21092608.0,21092608.0,182769564,1
21092620.0,21092620.0,315425959,1
21092620.0,21092620.0,225227240,1
21092620.0,21092620.0,27296511,1
21092620.0,21092620.0,1937805,1
21092620.0,21092620.0,1616016,1
21092620.0,21092620.0,1203467,1
21092636.0,21092636.0,262137877,1
