,institution_id,person_id,project_count,person_gender_index,name,first_name,gender
4129,981103,6678,9,0.16666666666666666,professor dr.-ing. günter ziegler,günter,
4130,981109,1696247,1,,professorin dr. susanne popp,susanne,F
4131,981478,222552995,1,0.0,professor dr. michael scharkow,michael,M
4132,981478,269167463,1,,professorin dr. franziska peter,franziska,F
4133,981478,1869570,4,0.5,professorin dr. anja achtziger,anja,F
4134,981502,278067878,1,,dr. alexander wulf,alexander,M
4135,981588,1135236,2,,professor dr. friedrich klein,friedrich,M
4136,981595,1564974,1,,dr. sibylle meyer,sibylle,F
4137,981596,1462471,2,0.375,professor dr. michael strube,michael,M
4138,981596,48369939,3,0.0,professor dr. friedrich röpke,friedrich,M
4139,981596,1855439,3,,professor dr. alexandros stamatakis,alexandros,M
4140,981596,75465998,5,0.5,professorin dr. frauke gräter,frauke,F
4141,981596,1807895,9,0.0763888888888889,professor dr. volker springel,volker,M
4142,981611,1195555,1,0.25,dr. friedemann müller,friedemann,M
4143,981611,261036308,1,,dr. carmen krewer,carmen,F
4144,981611,1223483,1,0.0,dr. jochen quintern,jochen,M
4145,981611,1140532,2,0.125,professor dr. eberhard koenig,eberhard,M
4146,981633,1846003,1,,professor dr. dirk böndel,dirk,M
4147,981666,1758796,1,,dr. peer flemming,peer,M
4148,981668,1361593,1,,professor dr.-ing. jürgen klingelhöfer,jürgen,
4149,981668,1045247,4,,professorin dr. katrin engelmann,katrin,F
4150,981697,264174976,1,0.3333333333333333,dr. karin voigtländer,karin,F
4151,981697,262543133,1,0.3333333333333333,dr. david j. russell,j.,
4152,981697,172190862,1,,dr. christiane ritz,christiane,F
4153,981697,1354693,2,0.0,professor dr. willi xylander,willi,M
4154,981697,1038666,2,,professor dr. wolfram dunger,wolfram,M
4155,981697,1698907,6,0.35,professor dr. karsten wesche,karsten,M
4156,981698,253568737,1,,dr. stephanie markert,stephanie,F
4157,981740,1651036,1,,dr. matthias honl,matthias,M
4158,981740,1705526,4,0.1,dr. götz peter von wichert,von,M
4159,981746,30861998,2,,dr. udo schäfer,udo,M
4160,981747,1068049,4,0.3333333333333333,dr. birgit gellersen,birgit,F
4161,981759,1424032,2,,dr. edgar b. pusch,b.,
4162,981764,1594220,2,0.0,professor dr. carsten spitzer,carsten,M
4163,981773,19494816,1,,professorin dr. beate rudolf,beate,F
4164,981784,1682624,1,,dr. christoph reichmann,christoph,M
4165,981810,1389067,1,,privatdozent dr. matthias orth,matthias,M
4166,981812,1364969,1,,privatdozent dr. thomas marth,thomas,M
4167,981821,1844063,1,,dr. kerstin wolff,kerstin,F
4168,981837,1821496,1,,dr. isabella fehle,isabella,F
4169,981851,1302255,1,,dr. heinz tiersch,heinz,M
4170,981854,1715426,1,,dr. achim riether,achim,M
4171,981854,1635568,1,,dr. annegrit schmitt-degenhart,annegrit,
4172,981870,1677511,2,0.16666666666666666,dr. axel paulsch,axel,M
4173,981897,1803617,1,0.25,professor dr. rainer burghard,rainer,M
4174,981899,114195732,2,,dr. kay hoffmann,kay,?
4175,9721907,13574110,1,,dr. thorsten maly,thorsten,M
4176,9730739,271200863,1,0.3333333333333333,dr. dieter gross,dieter,M
4177,9731003,57525553,1,,matthias steffen,matthias,M
4178,9731819,48780648,1,0.0,dr.-ing. stephan eggersglüß,stephan,M
4179,9739615,1872002,2,,privatdozentin dr. carmen urbich,carmen,F
4180,12386727,105246050,1,0.0,professor dr.-ing. lakhdar taleb,lakhdar,M
4181,12386727,1904660,1,0.0,professor dr. g. dhatt,g.,
4182,12386727,1904425,1,0.4,professor dr. luc vervisch,luc,M
4183,12386806,187753001,1,0.0,dr. màrta balla,màrta,
4184,12386806,282309005,1,,dr. matthias droth,matthias,M
4185,12386806,260458,2,0.14285714285714285,professor dr. attila virosztek,attila,?
4186,12386806,1411935,7,0.0,professor dr.-ing. józsef karger-kocsis,józsef,
4187,12406926,1407815,1,,professor dr. rolf reißig,rolf,M
4188,12446814,398230668,1,,dr. cristian montanaro,cristian,M
4189,12446814,243489698,1,0.0,"professor peter shepherd, ph.d.","shepherd,",
4190,12446814,233156831,1,,dr. manuel johannes,manuel,M
4191,12446814,229269150,1,,dr. sarah wagner,sarah,F
4192,12446814,1870176,2,0.5,dr. luitgard schwendenmann,luitgard,F
4193,12446814,277950363,2,0.125,"professor peter weiliang xu, ph.d.","xu,",
4194,12446814,1010530,7,0.0,professor dr. stefan klaus bohlander,klaus,M
4195,12489404,2037665,1,1.0,professor dr. jörg huber,jörg,
4196,12508472,16093487,2,0.25,professor dr. christoph hölscher,christoph,M
4197,12508472,25002471,2,0.0,professor dr. pietro gambardella,pietro,M
4198,12508472,40731542,2,0.1,professor dr. sean willett,sean,?
4199,12508472,77063329,2,0.0,dr. peter lehmann,peter,M
4200,12508472,2037208,2,0.0,professor dr. peter egger,peter,M
4201,12508472,1894839,2,0.25,professor dr. stefano bernasconi,stefano,M
4202,12508472,31600142,3,0.0,professor dr. dani or,dani,?
4203,12508472,1807399,5,0.0,professor dr. markus reiher,markus,M
4204,12508472,1584676,9,0.0,professor dr. gunnar jeschke,gunnar,M
4205,12508472,1325226,11,0.010416666666666666,professor dr. werner wegscheider,werner,M
4206,12549211,262965840,1,0.125,dr. toon roggen,toon,M
4207,12549211,212080011,1,,dr. korinna zapp,korinna,F
4208,12549211,263733962,1,,dr. jakob salfeld-nebgen,jakob,M
4209,12631747,107908714,1,,dr. stefan engelhardt,stefan,M
4210,12631747,119438761,1,0.75,dr. lijun wang,lijun,F
4211,12631747,12631763,2,0.2,professor dr. philip cohen,philip,M
4212,12631747,1706110,3,,dr. anton gartner,anton,M
4213,12632123,1808330,1,,dr. oliver krebs,oliver,M
4214,12632123,132384393,1,,dr. nils bongartz,nils,M
4215,12632123,24981979,1,0.3333333333333333,professor dr. john goodby,john,M
4216,12632123,24899662,1,0.0,dr. martin bates,martin,M
4217,12632123,1277121,4,0.75,professorin dr. angelika sebald,angelika,F
4218,12672165,106618265,1,0.0,"professor dr. paul d. fraser, ph.d.","fraser,",
4219,12672165,106433601,1,0.0,professor dr. phillip jagger,phillip,M
4220,12672165,84806217,1,0.5,professor dr. john hutchinson,john,M
4221,12672165,21049582,1,,dr. daniel müllensiefen,daniel,M
4222,12672165,1826054,1,,"dr. thorsten hagemann, ph.d.","hagemann,",
4223,12672165,1776277,1,,dr. renate weller,renate,F
4224,12672165,1622596,1,,professor dr. christopher heeschen,christopher,M
4225,12672165,1097877,2,,"professorin dr. catherine hezser, ph.d.","hezser,",
4226,12672165,1043145,2,0.0,professor dr. martin eimer,martin,M
4227,12672165,16524089,3,0.06666666666666668,professor dr. uwe oelfke,uwe,M
4228,12672256,1840548,1,,dr. reinhard sigel,reinhard,M
4229,12672256,1653533,1,,professor dr. christoph peter bagowski,peter,M
4230,12672256,1679597,2,,dr.-ing. igor altenberger,igor,M
4231,12672392,118783157,1,0.0,dr. ingo stork,ingo,M
4232,12672392,36514635,1,,professor dr. claus wolf,claus,M
4233,12672392,36514512,1,0.42857142857142855,markus steffen,markus,M
4234,12672392,2047691,1,0.42857142857142855,dr. jörg bofinger,jörg,
4235,12672392,1848427,1,,dr.-ing. claudia mohn,claudia,F
4236,12672392,1584555,1,,professor dr. claus-joachim kind,claus-joachim,
4237,12672392,1875554,4,0.42857142857142855,dr. andrea bräuning,andrea,F
4238,12672392,389122,4,0.2,privatdozent dr. oliver alexander nelle,alexander,M
4239,12672392,1368886,5,0.15714285714285714,dr. helmut schlichtherle,helmut,M
4240,12672392,1449311,10,0.21428571428571427,professor dr. dirk lutz krausse,lutz,M
4241,12714533,246492950,1,0.0,professor shuhua li,shuhua,
4242,12714533,183569720,1,0.25,professor dr. huayu lu,huayu,
4243,12714533,183569339,1,0.25,professor dr. yongzhan zhang,yongzhan,
4244,12714533,99406855,1,0.0,professor xiefei zhi,xiefei,
4245,12714533,45543726,1,0.0,professor dr. hong-fei ling,hong-fei,
4246,12714908,1756936,1,,privatdozent dr. christian hertel,christian,M
4247,12733474,262759750,1,0.0,dr. theodor pribulla,theodor,M
4248,12733474,136723891,1,0.0,dr. martin vanko,martin,M
4249,12733474,68810352,2,0.125,professor dr. ivan stich,ivan,M
4250,12733510,52179041,1,0.0,professor wim schoutens,wim,M
4251,12733510,53121163,1,,dr. tina katrin wahle-schuldt,katrin,F
4252,12733510,87180386,1,0.3333333333333333,dr. jorinde sprong,jorinde,F
4253,12733510,185695475,1,,professor dr.-ing. steffen waldherr,steffen,M
4254,12733510,222227765,1,,"privatdozent dr. wojciech de roeck, ph.d.","roeck,",
4255,12733510,242127578,1,0.6666666666666666,dr. delphine frémondeau,delphine,F
4256,12733510,242886596,1,0.0,"professor dr. olivier honnay, ph.d.","honnay,",
4257,12733510,2037281,1,0.3333333333333333,professorin dr. reinhilde veugelers,reinhilde,F
4258,12733510,1971365,2,0.0,professor dr. rony swennen,rony,M
4259,12733510,1654237,3,0.1111111111111111,professor dr. robert p. speijer,p.,
4260,12733531,2002056,2,0.0,professor dr. helmut schwab,helmut,M
4261,12733531,1078246,2,0.0,professor dr. günter grampp,günter,
4262,12733531,168246961,3,0.08571428571428573,professorin dr. lilia boeri,lilia,F
4263,12733531,83944781,3,,professor dr.-ing. thomas hochrainer,thomas,M
4264,12733531,1797749,3,0.16666666666666666,professorin dr.-ing. katrin ellermann,katrin,F
4265,12733531,1641647,3,0.0,professor dr. enrico arrigoni,enrico,M
4266,12733531,1016867,4,,professor dr.-ing. günter brenn,günter,
4267,12733531,1669295,5,0.0625,professor dr. martin dietzel,martin,M
4268,12733531,1402778,5,0.6666666666666666,professorin dr. gabriele berg,gabriele,F
4269,12733531,1248725,5,0.0,professor dr.-ing. martin schanz,martin,M
4270,12733635,238776083,1,0.0,professor dr. gerd rantitsch,gerd,M
4271,12733635,2012363,1,0.0,professor dr. reinhard pippan,reinhard,M
4272,12733635,1910686,1,0.0,professor dr. h.p. stüwe,h.p.,
4273,12733635,1173230,1,,professor dr. andreas ludwig,andreas,M
4274,12733635,1832316,2,,professor dr. florian bleibinhaus,florian,M
4275,12733635,1629960,3,0.0,professor dr. helmut clemens,helmut,M
4276,12733675,18877447,1,0.2,professor andrew p. jephcoat,p.,
4277,12733675,31251756,1,,privatdozentin dr. andrea reinecke,andrea,F
4278,12733675,1722386,1,,dr. katja wiech,katja,F
4279,12733675,119090327,2,0.3333333333333333,professorin dr. karin sigloch,karin,F
4280,12733675,1689350,2,,professor dr. andreas münch,andreas,M
4281,12733675,1509406,2,0.0,professor dr. axel kuhn,axel,M
4282,12733675,257741,2,0.16666666666666666,professor dr. boudewijn sirks,boudewijn,M
4283,12733675,1663737,3,0.0625,professorin dr. ekaterina shamonina,ekaterina,F
4284,12733675,32541031,5,0.24603174603174605,professor dr. bernhard ebbinghaus,bernhard,M
4285,12733675,1398513,12,0.075,"professorin dr. aditi lahiri, ph.d.","lahiri,",
4286,12733691,1576080,1,0.25,professor dr. bert jüttler,bert,M
4287,12733691,1928197,1,0.0,professor dr. erich p. klement,p.,
4288,12733691,1824994,2,,professor dr.-ing. oliver bimber,oliver,M
4289,12733691,30183716,2,0.0,professor dr. andreas ney,andreas,M
4290,12733691,1144818,2,0.0,professor dr. reinhold koch,reinhold,M
4291,12733691,1504889,2,0.16666666666666666,professor dr. günther knör,günther,
4292,12733691,1495308,3,,professor dr. aicke hinrichs,aicke,M
4293,12733691,1750438,4,0.16666666666666666,professor dr. thomas renger,thomas,M
4294,12733691,1820062,6,0.0,professor dr. arthur ernst,arthur,M
4295,12733691,1398878,7,0.16666666666666666,professor dr. peter pohl,peter,M
4296,12795006,254953731,1,0.0,dr. marta-dacil rossell abrodos,rossell,
4297,12795006,34038472,1,,dr.-ing. alexander e. ehret,e.,
4298,12836160,138690780,1,0.0,dr. mark stiles,mark,M
4299,12836160,138690896,1,0.0,dr. keith gilmore,keith,?
4300,12836160,1924252,1,0.0,christopher soares,christopher,M
4301,12938474,1739977,1,,professor dr. ralf bender,ralf,M
4302,12938474,1662598,1,,privatdozent dr. stefan sauerland,stefan,M
4303,12939055,190816627,1,0.0,professor dr. jari turunen,jari,?
4304,12939055,190816393,1,0.0,professor dr. jani tervo,jani,M
4305,12939206,170030513,1,0.0,professor lassi päivärinta,lassi,M
4306,12939206,144569664,1,0.0,dr. mikko frilander,mikko,?
4307,12939206,135577932,1,0.75,professorin dr. ulla-maija kulonen,ulla-maija,
4308,12939206,106536738,1,0.5,professor dr. jaakko s. kangasjärvi,s.,
4309,12939206,71964024,1,0.2,professor dr. jouko väänänen,jouko,M
4310,12939206,34937330,1,0.2,professor dr. tom moring,tom,M
4311,12939206,23240809,1,0.0,professor matti lassas,matti,?
4312,12939206,1938618,2,0.0,professor dr. dennis h. bamford,h.,
4313,12939206,1762647,3,0.0,professor dr. axel fleisch,axel,M
4314,12939206,1702015,3,,dr. björn kröger,björn,
4315,12979966,279305048,1,,dr. josef leibold,josef,M
4316,12979966,259369724,1,,dr. jozefina casuscelli,jozefina,F
4317,12979966,257877592,1,,dr. friederike pastore,friederike,F
4318,12979966,247493582,1,,dr. volker neuschmelting,volker,M
4319,12979966,193543057,1,,dr. thomas kitzing,thomas,M
4320,12979966,30329662,1,,dr. christine mayr,christine,F
4321,12979966,1830147,1,,dr. johannes lothar zakrzewski,lothar,M
4322,12979966,1718267,1,,"professor dr. moritz kircher, ph.d.","kircher,",
4323,12979966,1632466,1,,dr. axel hoos,axel,M
4324,12979966,215611233,2,,dr. darjus-felix tschaharganeh,darjus-felix,
4325,12980992,262799554,1,0.0,professorin dr. xiaoqun zhang,xiaoqun,
4326,12980992,229201551,1,0.3333333333333333,professor dr. dabing zhang,dabing,
4327,12980992,190848498,1,0.0,professor dr. jianguo huang,jianguo,
4328,12980992,61703210,1,0.0,"di zhang, ph.d.","zhang,",
4329,12981176,262134773,1,0.25,"professor shuai lu, ph.d.","lu,",
4330,12981176,251817973,1,,professor dr. youhua xie,youhua,
4331,12981176,141538725,1,,professor dr. zheng-hong yuan,zheng-hong,
4332,12981176,2028381,1,0.0,dr. wei chen,wei,?
4333,12981176,172823802,2,0.0,professor dr. ran liu,ran,M
4334,12981176,2028281,2,0.0,dr. yu-mei wen,yu-mei,
4335,13001471,1666726,1,,dr. michaela völkel,michaela,F
4336,13029287,200352207,1,,dr. hermann cuntz,hermann,M
4337,13029287,252403466,2,,dr. sergey ostapchenko,sergey,M
4338,13029287,239064530,2,,professor dr. matthias kaschube,matthias,M
4339,13029287,20824455,2,,professor dr. jochen triesch,jochen,M
4340,13029287,1820971,2,,dr. danko nikolic,danko,M
4341,13029287,1387152,3,0.0,professor dr. wolf singer,wolf,M
4342,13029287,59532837,3,,privatdozent dr. armen sedrakian,armen,M
4343,13029287,253121846,3,0.6666666666666666,professorin dr. hannah petersen,hannah,F
4344,13029287,1074159,4,0.0,professor dr. walter greiner,walter,M
4345,13029287,1291991,5,0.0,professor dr. horst stöcker,horst,M
4346,13041350,1596563,1,,professor dr. christoph driessen,christoph,M
4347,13062818,243642943,1,0.0,professor dr. raid zaghal,raid,M
4348,13062818,262322083,1,0.3333333333333333,professor dr. musa bajali,musa,M
4349,13062818,290568871,1,0.6666666666666666,professor dr. aziz haidar,aziz,M
4350,13062818,327586312,1,0.0,dr. abdullah kamal,abdullah,M
4351,13062818,126237910,1,0.0,professor dr. monzer fanun,monzer,
4352,13062818,194866626,1,0.0,dr. hatem hejaz,hatem,M
4353,13062818,1866252,2,0.0,professor dr. m. abu-tier,m.,
4354,13062818,2045171,2,0.0,professor dr. mukhles sowwan,mukhles,
4355,13062818,76449148,2,0.0,dr. thameen hijawi,thameen,
4356,13062818,1951404,5,0.14666666666666667,professor dr. ziad a. abdeen,a.,
4357,13122749,162695150,1,,dr. michael reuter,michael,M
4358,13143045,1394913,1,,professor dr.-ing. gerd stanke,gerd,M
4359,13143692,248837714,1,0.375,dr. diane wooden,diane,F
4360,13184741,33690017,1,0.0,professor dr. max lafontan,max,M
4361,13306963,1002331,1,,professor dr. dietrich e. birnbaum,e.,
4362,13306963,1584821,1,,professor dr. thomas walther,thomas,M
4363,13306963,34774929,1,0.3333333333333333,dr. katharina madlener,katharina,F
4364,13369442,2035459,1,0.0,dr. jochen gier,jochen,M
4365,13369856,13369872,1,0.0,dr. peter lersch,peter,M
4366,13409662,13390753,1,,dr. klaus volmer,klaus,M
4367,13532767,201682967,2,,dr. christoph olivier,christoph,M
4368,13532767,66618954,2,,dr. thomas kroll,thomas,M
4369,13532767,49066032,2,0.0,dr. christoph bostedt,christoph,M
4370,13532767,1296078,2,,professor dr. thomas christian südhof,christian,M
4371,13532767,41754908,3,0.0,professorin dr. frauke von versen-höynck,von,M
4372,13532767,146495218,3,0.5357142857142857,dr. katja spreckelmeyer,katja,F
4373,13532767,1648658,3,0.14285714285714285,professorin dr.-ing. ellen kuhl,ellen,F
4374,13532767,2033939,3,0.5,professor dr. richard shavelson,richard,M
4375,13532767,1806506,3,0.6190476190476191,dr. matthew mills,matthew,M
4376,13532767,1439496,4,0.125,"dr. peter michael blisniuk, ph.d.","blisniuk,",
4377,13575156,1997911,1,0.0,professor dr. gábor tóth,gábor,
4378,13696123,387316400,1,,dr. sarah starosta,sarah,F
4379,13696123,170324511,1,,dr. sandra ahrens,sandra,F
4380,13696123,1793241,1,,dr. jannic böhm,jannic,
4381,13696123,1698312,1,,dr. ludwig englmeier,ludwig,M
4382,13696123,392856059,1,,dr. torben ott,torben,M
4383,13759374,1418605,1,0.0,dr. jan-michael peters,jan-michael,
4384,13759374,1724115,1,,privatdozent dr. tim clausen,tim,M
4385,13759374,20457457,1,,dr. johannes zuber,johannes,M
4386,13759374,250689471,1,,dr. miriam wöhner,miriam,F
4387,13759374,1717413,14,0.09046052631578948,"professorin dr. elly m. tanaka, ph.d.","tanaka,",
4388,13778854,260615032,1,,dr. martin schaefer,martin,M
4389,13778854,201191284,1,,dr. patrik erlmann,patrik,M
4390,13778854,131931190,1,,dr. martin lange,martin,M
4391,13778854,5211,2,,professor dr. miguel beato,miguel,M
4392,13860676,12897298,4,,privatdozent dr. roland schwab,roland,M
4393,13942530,136356166,1,,dr. michaela waibel,michaela,F
4394,13983368,233177354,1,,dr. vu hoang,vu,?
4395,13983368,74216807,1,0.0,professor dr. lance lambert,lance,M
4396,13983723,198630433,1,0.3333333333333333,professorin dr. nalân koç,nalân,
4397,13983723,198630131,1,0.3333333333333333,dr. mats granskog,mats,M
4398,13983723,198629847,1,0.3333333333333333,professor dr. sebastian gerland,sebastian,M
4399,13983723,15089433,1,0.0,dr. philipp assmy,philipp,M
4400,14004467,1668010,1,,dr. marianne heinemann-knoch,marianne,F
4401,14086044,1828193,1,0.0,dr. andrea m. rossa,m.,
4402,14108630,242796891,1,0.4,professor dr. steven hanks,steven,M
4403,14108630,217553158,1,,dr. nils p. nickel,p.,
4404,14108630,14065002,1,,dr. ada henrike braun,henrike,F
4405,14108630,2010684,1,0.0,professor dr. gieri simonett,gieri,M
4406,14108630,1926781,1,0.0,dr. alfred al george,al,M
4407,14108630,1759839,1,,"professor dr. matthias riess, ph.d.","riess,",
4408,14108630,1688567,1,,dr. veit stuphorn,veit,M
4409,14108630,1652706,1,,professor dr. antonis k. hatzopoulos,k.,
4410,14108630,87364690,2,0.15,steven l. goodbred,l.,
4411,14108630,1755353,2,0.0,professor dr. jens meiler,jens,M
4412,14229250,1321508,6,0.0,professor dr. gerd-christian weniger,gerd-christian,
4413,14249917,132526015,1,,dr. nadine thielemann,nadine,F
4414,14249917,1779124,1,,professor dr. andreas wiebe,andreas,M
4415,14249917,1952847,1,0.0,professor dr. franz tödtling,franz,M
4416,14249917,196368574,1,1.0,professorin dr. johanna hofbauer,johanna,F
4417,14249917,224059629,1,1.0,professorin dr. edeltraud hanappi-egger,edeltraud,F
4418,14249917,1690637,2,,professor dr. christoph weiss,christoph,M
4419,14249917,213942017,4,0.2936507936507937,professorin dr. andrea weber,andrea,F
4420,14270362,1594113,1,,professor dr. erwin schultz,erwin,M
4421,14475362,1001876,3,,privatdozent dr. hans-georg beyer,hans-georg,
4422,14495373,101169080,1,,"dr. malte müller, ph.d.","müller,",
4423,14556751,320309890,1,0.25,professorin dr. yanfen wang,yanfen,F
4424,14558588,1954752,1,0.5,dr. marina alekseevna akimenko,alekseevna,
4425,14701105,336819339,1,,dr. jonas hirsch,jonas,M
4426,14701105,68749242,1,0.0,professor dr. erio tosatti,erio,M
4427,14701621,218313724,1,0.0,"professor dr. oliver james, ph.d.","james,",
4428,14701621,189783338,1,0.0,dr. michael cant,michael,M
4429,14701621,177983064,1,0.0,professor dr. robert beardmore,robert,M
4430,14701621,1445731,1,,professorin dr. barbara e. borg,e.,
4431,14701621,1825231,2,,professor dr. steffen scholpp,steffen,M
4432,14701621,1624007,2,,dr. anke karl,anke,F
4433,14701621,191535460,2,,privatdozent dr. christopher kaiser-bunbury,christopher,M
4434,14701621,279131768,2,,professor dr. gáspár jékely,gáspár,
4435,14701621,1416124,4,0.5,professor dr. gero steinberg,gero,M
4436,14762816,175481281,1,0.0,"professor dr. boris martinac, ph.d.","martinac,",
4437,14762816,1816607,1,,dr. daniel schaft,daniel,M
4438,14782977,310565631,1,,dr. simon schafer,simon,M
4439,14782977,276969834,1,,"dr. gencer sancar, ph.d.","sancar,",
4440,14782977,253378206,1,,dr. katharina merten,katharina,F
4441,14782977,217145698,1,,dr. mark zander,mark,M
4442,14782977,60843841,1,,dr. christian klammt,christian,M
4443,14782977,1823584,1,,dr. florence pojer,florence,F
4444,14782977,1731371,1,,dr. bettina gröschel,bettina,F
4445,14802485,15170855,1,,privatdozentin dr. simone böhrer,simone,F
4446,14822401,238469560,1,1.0,dr. nicola caon,nicola,F
4447,14822401,222150517,1,,dr. mar mezcua pallerola,mezcua,
4448,14866346,1322672,2,,professor dr. gerhard f. weinbauer,f.,
4449,14987288,258937079,1,0.0,"professor alex r. zablah, ph.d.","zablah,",
4450,14987288,244508847,1,0.0,professor dr. erdal yigit,erdal,M
4451,15109361,6456,4,,professor dr. wolfram steinbeck,wolfram,M
4452,15131018,197481826,1,0.3333333333333333,dr. martin rosemann,martin,M
4453,15131018,197481966,1,0.3333333333333333,dr. julia spies,julia,F
4454,15131018,2013560,2,0.29166666666666663,professor dr. bernhard boockmann,bernhard,M
4455,15191532,1748690,2,0.0,dr. achim a. beylich,a.,
4456,15191532,1701639,3,0.17142857142857146,dr. jochen knies,jochen,M
4457,15191532,1681200,3,0.0,professor dr. karl fabian,karl,M
4458,15191542,1774674,1,,dr. klaus-gerhard zink,klaus-gerhard,
4459,15191542,1882767,1,0.5,dr. daphne lee,daphne,F
4460,15191542,20395919,1,,dr. mario rudolphi,mario,M
4461,15191542,213853876,1,0.0,"dr. christopher hollis, ph.d.","hollis,",
4462,15212920,1740469,1,0.3333333333333333,professor dr. frans hinskens,frans,M
4463,15275973,15276014,3,0.16666666666666666,dr. arturo gonzález gonzález,gonzález,
4464,15314985,135024636,1,0.0,professor dr. evgenii pavlovich talsi,pavlovich,
4465,15315008,325470354,1,,dr. christian schöttle,christian,M
4466,15315008,333851309,1,,dr. johannes motruk,johannes,M
4467,15315008,351362494,1,,dr. tim stauch,tim,M
4468,15315008,387937211,1,,dr. mario ellwart,mario,M
4469,15315008,389237938,1,,dr. sabine oldemeyer,sabine,F
4470,15315008,260443773,1,0.14285714285714285,"professor patrick kline, ph.d.","kline,",
4471,15315008,2047204,2,0.3333333333333333,professorin dr. constance chang-hasnain,constance,F
4472,15315008,2047215,2,0.3333333333333333,professor dr. stephen leone,stephen,M
4473,15315008,2047224,2,0.3333333333333333,professor dr. peidong yang,peidong,
4474,15315008,19370318,3,0.0,professor dr. oskar hallatschek,oskar,M
4475,15315569,84006363,1,0.0,dr. bastien sauvage,bastien,M
4476,15418069,1710139,3,,dr. wolfgang radke,wolfgang,M
4477,15580204,225437563,1,0.0,professor andrey chubukov,andrey,M
4478,15580204,206418176,1,0.0,professor xiaochun li,xiaochun,
4479,15580204,171615544,1,,professorin dr.-ing. natalie rudolph,natalie,F
4480,15580204,57034307,1,,professor dr. neil a. duffie,a.,
4481,15580204,1968119,1,0.4,professor dr. hans schneider,hans,M
4482,15580204,1919380,1,,professor dr. nelson e. balke,e.,
4483,15580204,1833211,1,,dr. ute galm,ute,F
4484,15580204,1695227,1,,dr. claudia benkwitz,claudia,F
4485,15580204,1460578,4,0.3636363636363637,professorin dr. hrissanthi ikonomidou,hrissanthi,
4486,15580337,1436728,4,0.1944444444444444,professor dr. stefan rebenich,stefan,M
4487,15580337,1411340,4,0.29166666666666663,professor dr. christian büschges,christian,M
4488,15580337,1820268,4,,professor dr. rainer hirsch-luipold,rainer,M
4489,15580337,13369234,5,0.1,professor dr. bernd andré jung,andré,
4490,15580337,1436722,5,0.2395833333333333,professorin dr. gerlinde huber-rebenich,gerlinde,F
4491,15580337,1643661,5,0.6428571428571428,professorin dr. andrea huwiler,andrea,F
4492,15580337,1045530,5,,"professorin dr. britta engelhardt, ph.d.","engelhardt,",
4493,15580337,1038903,5,0.0,professor dr. lutz dümbgen,lutz,M
4494,15580337,1616444,9,0.05,professor dr. klaus mezger,klaus,M
4495,15580337,1430400,11,0.0,professor dr. tosso leeb,tosso,
4496,15582807,1734224,1,,dr. thomas schröter,thomas,M
4497,15582807,1744544,1,,dr. dirk zajonc,dirk,M
4498,15582807,1799881,1,,dr. elke ullrich,elke,F
4499,15582807,1800440,1,,dr. joerg birkenfeld,joerg,F
4500,15582807,1853689,1,,dr. felix hubertus zelder,hubertus,M
4501,15582807,14515953,1,,dr. henning lauterbach,henning,M
4502,15582807,25106204,1,,dr. jan grünewald,jan,M
4503,15582807,81467198,1,,dr. andrea rothmeier,andrea,F
4504,15582807,1688534,1,,dr. marcus jäger,marcus,M
4505,15582807,125787402,1,,dr. sabine siegemund,sabine,F
4506,15683332,1665163,1,,privatdozent dr. uwe spetzger,uwe,M
4507,15683332,1001309,1,0.0,professor dr. martin bentz,martin,M
4508,15683332,1676362,2,0.25,professor dr. thomas rüdiger,thomas,M
4509,15704715,119666258,1,0.25,professor dr. valery zwiller,valery,M
4510,15704715,41591480,1,0.4,dr. nina wormbs,nina,F
4511,15704715,1894987,1,0.0,professor dr. borje johansson,borje,M
4512,15723673,70427661,1,0.0,dr. arnaud landragin,arnaud,M
4513,15950834,110837071,1,,"dr. christian pfleger, ph.d.","pfleger,",
4514,15950834,17014242,1,,dr. anya schneider,anya,F
4515,15969430,1599873,3,,privatdozent dr. jürgen klier,jürgen,
4516,16011239,1651929,1,0.0,professor dr. fridun kerschbaumer,fridun,
4517,16031521,1419460,1,0.0,dr. jürgen tebbenjohanns,jürgen,
4518,16032300,251170466,1,,dr.-ing. ricardo bernhardt,ricardo,M
4519,16032300,29098348,3,0.0,dr. thomas hanke,thomas,M
4520,16032538,90990871,4,0.08333333333333333,professor dr. yan lavallée,yan,M
4521,16033593,208744342,1,0.5,"dr. ira leifer, ph.d.","leifer,",
4522,16033593,2045900,1,0.0,professor dr. robert mcmeeking,robert,M
4523,16033593,1655407,1,,dr. kai ewert,kai,?
4524,16033593,1624094,6,,professor dr. svetlozar t. rachev,t.,
4525,16033680,1842476,1,,"professor dr. lars bode, ph.d.","bode,",
4526,16051559,263846948,1,0.25,dr. luca moscadelli,luca,F
4527,16051559,263846895,1,0.25,professor dr. ricardo cesaroni,ricardo,M
4528,16092746,254326682,1,0.25,professor dr. josep solervicens,josep,M
4529,16092746,236494460,1,0.0,dr. luis gibert,luis,M
4530,16092746,1998932,1,0.0,professor dr. s. riera mora,riera,
4531,16092746,16092769,1,0.2,professor dr. juan diez-medrano,juan,M
4532,16092746,1972633,1,0.0,professor dr. miquel canals,miquel,M
4533,16092746,1794030,1,,dr. jaime llop-radua,jaime,?
