,person_id,name,first_name,gender
50580,1747343,professor dr. mathias niendorf,mathias,M
50581,1814302,dr. raymonda varon,raymonda,F
50582,97072186,professor dr. zeno enders,zeno,M
50583,1194577,professor dr. otto mutzbauer,otto,M
50584,1678808,dr. egbert zienicke,egbert,M
50585,1424741,privatdozent dr. thomas schneider,thomas,M
50586,1676712,dr. werner wergen,werner,M
50587,193688448,dr. jan steinhoff,jan,M
50588,1887750,professor dr. jerry william shay,william,M
50589,150285285,dr. jörg tatchen,jörg,
50590,19165474,dr. alexandra schrempf,alexandra,F
50591,1108551,professor dr. gerd hölter,gerd,M
50592,989550,professor dr. heinz bäßler,heinz,M
50593,1801937,professor dr.-ing. guntram wagner,guntram,M
50594,173852065,"julie herberg, ph.d.","herberg,",
50595,1640101,dr. dirk kläschen,dirk,M
50596,1152304,professor dr. eberhard kruse,eberhard,M
50597,1078075,professorin dr. gisela grupe,gisela,F
50598,205678272,professor dr.-ing. ercan altinsoy,ercan,M
50599,1046816,professor dr. wilfried erbguth,wilfried,M
50600,41918509,professorin dr. birte höcker,birte,F
50601,286983404,professor dr. ido amit,ido,M
50602,1088525,professor dr. burkhard hasebrink,burkhard,M
50603,208869432,dr. nuska tschammer,nuska,
50604,1818723,privatdozentin dr. barbara köstner,barbara,F
50605,1780596,dr. martin landsberger,martin,M
50606,245844561,"professor dr. ido dagan, ph.d.","dagan,",
50607,190011508,dr.-ing. claus zinn,claus,M
50608,164316049,dr. roger mundry,roger,M
50609,41591417,professorin dr. karin bijsterveld,karin,F
50610,1323684,professor dr. karl-michael weitzel,karl-michael,
50611,5442,professor dr. albrecht fischer,albrecht,M
50612,27849194,professor dr. roger sandhoff,roger,M
50613,1548486,privatdozent dr. stephen a. wickham,a.,
50614,1040855,professor dr. hans heinrich eggebrecht (†),eggebrecht,
50615,1592352,professor dr. andreas hilgeroth,andreas,M
50616,218495869,professor dr. vlad denic,vlad,M
50617,1408171,professor dr. hermann butzer,hermann,M
50618,133859281,"professor oliver korup, ph.d.","korup,",
50619,218863863,privatdozent dr. guido plotz,guido,M
50620,34325189,professorin dr. alexandra niessen-rünzi,alexandra,F
50621,1824918,professorin dr. andrea albrecht,andrea,F
50622,1174559,professor dr.-ing. ulrich maniak,ulrich,M
50623,317024100,dr. maria keller,maria,F
50624,288043500,dr. anne ebeling,anne,F
50625,104776495,privatdozent dr. markus islinger,markus,M
50626,1972667,professor dr. m.j.r. wortel,m.j.r.,
50627,990565,professorin dr. dorothea bartels,dorothea,F
50628,138484864,dr. ulrich krauss,ulrich,M
50629,1819175,professorin dr. stefanie oess,stefanie,F
50630,1600835,privatdozent dr. peter viktor nickles,viktor,M
50631,202892930,professorin dr. melanie herschel,melanie,F
50632,259607034,dr. regina schober,regina,F
50633,266396807,dr. christof weitenberg,christof,M
50634,253578212,dr. thomas classen,thomas,M
50635,1556158,professor dr. marcos tatagiba,marcos,M
50636,83453088,janko kreikemeier,janko,M
50637,280311816,"dr. umberto maio, ph.d.","maio,",
50638,1098388,professorin dr. ute christina herzfeld,christina,F
50639,33197015,professor dr. christoph palm,christoph,M
50640,227421311,dr.-ing. carsten brenner,carsten,M
50641,12470130,professor dr. craig c. garner,c.,
50642,9608198,professor dr. arthur engelbert,arthur,M
50643,288353873,dr. sebastian kolinko,sebastian,M
50644,1667151,privatdozent dr. olaf kos,olaf,M
50645,1816235,professor dr.-ing. markus klein,markus,M
50646,207495324,professor dr. daniel bellingradt,daniel,M
50647,1606598,dr. hans heinrich vahl,heinrich,M
50648,113397748,professorin dr. juliane vogel,juliane,F
50649,1679753,professorin dr. sigrid knust,sigrid,F
50650,1750720,professorin dr. simone graeff-hönninger,simone,F
50651,1071048,professor dr. werner gocht,werner,M
50652,1666559,dr. egbert keller,egbert,M
50653,246504113,privatdozentin dr. caroline dunk,caroline,F
50654,1267095,professor dr. elmar schrohe,elmar,M
50655,55948429,dr. dirk bergmannshoff,dirk,M
50656,203087261,"professorin dr. barbara ercolano, ph.d.","ercolano,",
50657,212150448,dr. thomas widmann,thomas,M
50658,211740349,dr. larissa wolkenstein,larissa,F
50659,1655320,dr. susanne burkhardt,susanne,F
50660,1819415,professor dr. walter oelert,walter,M
50661,1362068,professor dr. gerhard soff (†),soff,
50662,310944402,dr. benedikt beckmann,benedikt,M
50663,1471083,professor dr.-ing. joachim bluhm,joachim,M
50664,241806053,dr. katharina ines gries,ines,F
50665,326486943,dr. chris wiggins,chris,M
50666,1607931,professor dr.-ing. karl e. beucke,e.,
50667,27379173,professor dr.-ing. henning bülow,henning,M
50668,1581712,professor dr. thomas von woedtke,von,M
50669,278741704,dr. henning tümmers,henning,M
50670,1589615,privatdozent dr. stefan r. wolf,r.,
50671,1446531,dr. gabriele sroka-pérez,gabriele,F
50672,47346226,dr. hans-ruprecht neuberger,hans-ruprecht,
50673,1673984,"professorin dr. eva medina, ph.d.","medina,",
50674,100042299,dr.-ing. thomas wimmer,thomas,M
50675,1685249,professor dr.-ing. volker thoms,volker,M
50676,1408438,dr. ulrich hopp,ulrich,M
50677,221484084,"dr. madhusudhan thati, ph.d.","thati,",
50678,1867148,dr. thomas streichert,thomas,M
50679,83822331,professor dr. clifford l. henderson,l.,
50680,119541548,dr. peter j. verveer,j.,
50681,87364787,professor dr. christian france-lanord,christian,M
50682,1794480,dr. christine idler,christine,F
50683,211525811,professor dr. markus kuhn,markus,M
50684,1659794,professorin dr. anja ehrhardt,anja,F
50685,257472520,dr. joanne johnson,joanne,F
50686,1751849,professor dr. reiner u. jänicke,u.,
50687,203321106,dr. melanie dammhahn,melanie,F
50688,1290700,privatdozent dr. jürgen steinrücke,jürgen,
50689,31066556,professorin dr. maria opfermann,maria,F
50690,1110811,professor dr. rolf-peter holzapfel,rolf-peter,
50691,25046051,professor dr. michael dettweiler,michael,M
50692,1542698,professor dr. hans-jörg uther,hans-jörg,
50693,1396866,professor dr. klaus boers,klaus,M
50694,1294228,privatdozent dr. tim-matthias strom,tim-matthias,
50695,76510377,professor dr. gerhard hummer,gerhard,M
50696,1132425,professor dr. claus kiefer,claus,M
50697,16850687,dr. kim louis (†),louis,M
50698,1041696,professor dr. konrad ehlich,konrad,M
50699,46547850,professor dr. wolfgang imo,wolfgang,M
50700,255520174,dr. johannes kimling,johannes,M
50701,236328757,dr. franziska degé,franziska,F
50702,245707920,professor dr. matthew e. larkum,e.,
50703,266124234,dr.-ing. stefan tappertzhofen,stefan,M
50704,1310346,professor dr. walther vogel,walther,M
50705,1504994,professor dr. johannes köbler,johannes,M
50706,389548742,dr. ursula storch,ursula,F
50707,249020546,professor dr. thomas vogel,thomas,M
50708,1273287,professor dr. helmut schwichtenberg,helmut,M
50709,1204829,professor dr. johannes norgauer,johannes,M
50710,1250160,professor dr. dierk scheel,dierk,M
50711,1262663,professor dr. werner wilhelm schnabel,wilhelm,M
50712,1436069,professor dr. hermann goltz (†),goltz,
50713,1385260,professor dr. reza parwaresch (†),parwaresch,
50714,285964316,dr. katrin könig,katrin,F
50715,1709243,dr. boris postler,boris,M
50716,1845686,dr. harald maihold,harald,M
50717,1720205,dr. joachim ubl,joachim,M
50718,990156,professor dr. xaver baur,xaver,M
50719,1705569,dr. katja markert,katja,F
50720,1676571,dr. johann s. ach,s.,
50721,87816097,dr. leticia oliveira-ferrer,leticia,F
50722,1631925,dr. richard klein,richard,M
50723,191253402,dr. vlad badilita,vlad,M
50724,1111037,privatdozent dr. thomas höhler,thomas,M
50725,225112411,dr. evelyn plötz,evelyn,F
50726,1789707,privatdozent dr. chris mühlhausen,chris,M
50727,1599198,professorin dr. ute bahr,ute,F
50728,1385162,professorin dr. susan olsen,susan,F
50729,215859304,dr. nicole tieben,nicole,F
50730,247138491,dr. andrea ziefle,andrea,F
50731,1548113,privatdozent dr. michael heinrich wiegand,heinrich,M
50732,106702117,"professor dr. paul knox, ph.d.","knox,",
50733,179363242,professor dr.-ing. patrick mäder,patrick,M
50734,132525098,dr. rebecca schulte-iserlohe,rebecca,F
50735,1821352,privatdozentin dr. angela bruch,angela,F
50736,1049607,"professor thomas faist, ph.d.","faist,",
50737,1636917,professor dr. uwe ködel,uwe,M
50738,1647099,dr. johannes duyster,johannes,M
50739,242695736,dr. florent malloggi,florent,M
50740,341980353,dr. thomas zerback,thomas,M
50741,1638900,privatdozent dr. martin westermann,martin,M
50742,1347088,privatdozentin dr. holle grünert,holle,F
50743,1077348,professor dr. andreas greven,andreas,M
50744,464563,professor dr. klaus t. wanner,t.,
50745,327543880,dr. doris decker,doris,F
50746,51380328,dr. sabine holst,sabine,F
50747,1415392,professorin dr. brigitte bönisch-brednich,brigitte,F
50748,51504042,privatdozentin dr. regina göckede,regina,F
50749,1780091,professor dr. klaus schubert,klaus,M
50750,1869523,dr. claudia sperling,claudia,F
50751,154384914,professor dr. clemens kauffmann,clemens,M
50752,205982419,dr. stefan gröschel,stefan,M
50753,1109347,professor dr. bernhard holzmann,bernhard,M
50754,1308957,professorin dr. claudia veigel,claudia,F
50755,1831930,dr. michael schoppmeier,michael,M
50756,1185754,professor dr. helmut meyer,helmut,M
50757,1212236,professor dr. jürgen petersohn (†),petersohn,
50758,202784065,"dr. natascia ventura, ph.d.","ventura,",
50759,1393502,professor dr. rolf rossaint,rolf,M
50760,1468789,dr. burkhard beckhoff,burkhard,M
50761,1806083,dr. vladimir sepelák,vladimir,M
50762,5667,professor dr. jürgen heesemann,jürgen,
50763,48820728,professor dr. dominik göddeke,dominik,M
50764,290428543,professor dr.-ing. uwe-carsten fiebig,uwe-carsten,
50765,1446445,dr. rainer plaga,rainer,M
50766,252380609,dr. jungsoo kang,jungsoo,
50767,1045562,professor dr. lorenz engell,lorenz,M
50768,68748433,dr. ute krügel,ute,F
50769,1820899,joachim weigl,joachim,M
50770,1244742,professor dr. gerhard sauder,gerhard,M
50771,1005209,"professor dr. rainer blatt, ph.d.","blatt,",
50772,49107862,professor dr. ingo sass,ingo,M
50773,1443250,professor dr. johannes laudage (†),laudage,
50774,1611683,professorin dr. monika mazik,monika,F
50775,26743129,dr. timm rosburg,timm,M
50776,233816210,professor dr. daniel nettersheim,daniel,M
50777,267023978,professor dr. joël glasman,joël,
50778,1350051,professorin dr. leena kaarina bruckner-tuderman,kaarina,F
50779,1090084,privatdozent dr. eberhard hagen,eberhard,M
50780,1680787,professor dr. reinhold sackmann,reinhold,M
50781,256828011,dr.-ing. claudia kandzia,claudia,F
50782,1337676,professor dr. klaus-peter zeller,klaus-peter,
50783,1859955,professor dr.-ing. slawomir stanczak,slawomir,M
50784,50746008,dr. matthias f. langhorst,f.,
50785,1211345,professor dr.-ing. hartmut pasternak,hartmut,M
50786,1230053,professor dr. walter reimers,walter,M
50787,1580203,professor dr. herbert hildebrandt,herbert,M
50788,316502677,"dr. michael cassidy, ph.d.","cassidy,",
50789,1806072,professor dr. mike m. k. boysen,k.,
50790,1823793,dr. oliver vonend,oliver,M
50791,1712055,dr. malte westerhaus,malte,M
50792,1452920,professor dr.-ing. elmar schlich,elmar,M
50793,1391725,professor dr. arnd baumann,arnd,M
50794,76305827,professorin dr. susanne schnell,susanne,F
50795,33790809,"professor henning poulsen, ph.d.","poulsen,",
50796,37518051,professor dr. edward j. feser,j.,
50797,1128562,professor dr. dieter kelletat,dieter,M
50798,1804551,"dr. kai schreiber, ph.d.","schreiber,",
50799,120135419,professor dr. noromalala r. raminosoa,r.,
50800,1660488,professor dr.-ing. peter a. höher,a.,
50801,244532204,"professorin dr. susan scarrow, ph.d.","scarrow,",
50802,1800639,professor dr. martin spann,martin,M
50803,139283702,dr. thorsten balgar,thorsten,M
50804,1676846,dr. peter hoffmann,peter,M
50805,1703268,dr. thomas huk,thomas,M
50806,1829954,dr. oliver janke,oliver,M
50807,1018114,professor dr. stephan breidenbach,stephan,M
50808,1543558,professor dr. hans-jörg vogel,hans-jörg,
50809,1011425,professor dr. gerhard bosch,gerhard,M
50810,1514001,professor dr. joachim lucchesi,joachim,M
50811,165484855,professor dr. klaus bengler,klaus,M
50812,1666774,professorin dr.-ing. martina schnellenbach-held,martina,F
50813,1322261,professor dr. manfred weber,manfred,M
50814,1343380,professor dr. jürgen wahse,jürgen,
50815,1867617,dr. alexander rapp,alexander,M
50816,1611501,dr. olaf guckelberger,olaf,M
50817,1681656,privatdozent dr. franz kummert,franz,M
50818,96748388,dr.-ing. hermann kloberdanz,hermann,M
50819,113315353,professor dr. thomas rung,thomas,M
50820,298563213,professor dr. daniel rudolf,daniel,M
50821,1952759,dr. ferrugio pastore,ferrugio,
50822,253648767,dr. stefan jordan,stefan,M
50823,326813699,dr. fernanda monti steffens,monti,M
50824,1184823,professor dr. jörg meibauer,jörg,
50825,195549633,professor dr. sascha dickel,sascha,M
50826,159911701,dr. aleksander kostka,aleksander,M
50827,1129654,dr. erwin keefer,erwin,M
50828,298850003,dr. andrey sokolov,andrey,M
50829,1608449,professor dr. eberhard freitag,eberhard,M
50830,55764391,dr. isabella paul-jordanov,isabella,F
50831,1044391,professor dr. kay-christian emeis,kay-christian,
50832,1672758,dr.-ing. nicola botta,nicola,F
50833,78436436,professor dr. edzer pebesma,edzer,
50834,1192633,professor dr.-ing. hanno müller-kirchenbauer (†),müller-kirchenbauer,
50835,271719646,"dr. gerrit nanninga, ph.d.","nanninga,",
50836,68687195,professor dr. oguz gulseren,oguz,M
50837,1650879,professor dr. diethelm wallwiener,diethelm,M
50838,83104852,dr. norbert glatthor,norbert,M
50839,225815433,dr. jörg mansfeld,jörg,
50840,235262794,privatdozent dr. andreas tutic,andreas,M
50841,32848484,dr. rainer surges,rainer,M
50842,1830008,professor dr. uwe suhl,uwe,M
50843,1356772,professor dr. thomas noll,thomas,M
50844,279442262,professor dr. nicolas perkowski,nicolas,M
50845,1008759,professor dr. uwe boeker,uwe,M
50846,194215653,privatdozent dr. hendrik poeck,hendrik,M
50847,1450223,dr. jens brümmer,jens,M
50848,66004144,professor dr. jan seibert,jan,M
50849,1418730,professorin dr. elke scheer,elke,F
50850,213898913,dr.-ing. pawel kostka,pawel,M
50851,394203585,dr. thomas wieland,thomas,M
50852,143833077,"professor dr. joseph m. brader, ph.d.","brader,",
50853,57096008,dr. michael schindler,michael,M
50854,1692634,privatdozent dr. karl morasch,karl,M
50855,233913673,dr. katharina bürstenbinder,katharina,F
50856,16544413,professor dr. matthias schieker,matthias,M
50857,1777057,dr. thilo dörk-bousset,thilo,M
50858,1434134,professorin dr. christiane tretter,christiane,F
50859,1867702,dr. claudia nitschke,claudia,F
50860,1881397,professor dr. keshaw singh,keshaw,
50861,72332783,professor dr. remzi sanver,remzi,M
50862,1271375,privatdozent dr. veit schubert,veit,M
50863,1742392,dr. tim ratzlaff,tim,M
50864,64672985,dr. simone brabletz,simone,F
50865,1396232,professor dr. roland beckmann,roland,M
50866,1004290,professorin dr. gabriele bierbaum,gabriele,F
50867,45461824,professor dr. martin kleinsteuber,martin,M
50868,23591862,dr. rémi manceau,rémi,
50869,1862813,"professor dr. ronny schönberg, ph.d.","schönberg,",
50870,1716473,dr. ulrich schliewen,ulrich,M
50871,34180169,dr. pierre charles-dominique,pierre,M
50872,230948351,professor dr. sebastian lehnhoff,sebastian,M
50873,1009604,professor dr. heiner boeing,heiner,M
50874,1116427,professor dr. franz irsigler,franz,M
50875,990976,professor dr. jochen bartels,jochen,M
50876,1121292,dr. hans-christian john,hans-christian,
50877,1868785,privatdozentin dr. marianne engeser,marianne,F
50878,1517045,professor dr. bernhard meyer,bernhard,M
50879,17465933,dr. isolde daig,isolde,F
50880,1361804,professor dr. heiner müller-krumbhaar,heiner,M
50881,175307330,professorin dr. sonja ständer,sonja,F
50882,1975112,dr. ulfah juniarti siregar,juniarti,
50883,245859583,dr. paola paoletti,paola,?
50884,122759020,dr. christian brenneis,christian,M
50885,1819081,professor dr. thomas schlag,thomas,M
50886,319869419,dr. sabine liebenehm,sabine,F
50887,1846986,marta cortina diaz,cortina,F
50888,16339815,professor dr. rouwen cañal bruland,cañal,
50889,1621168,professor dr. bernd schnabl,bernd,M
50890,1825597,professor dr. günter schultes,günter,
50891,12590360,dr. jens wiebe,jens,M
50892,988432,professor dr. hanns-dieter amberger,hanns-dieter,
50893,1647448,privatdozent dr. dirk manske,dirk,M
50894,193989730,dr. tony bruns,tony,M
50895,257124691,dr. philipp schwab,philipp,M
50896,347305351,"mkunde seithy chachage, ph.d.","chachage,",
50897,1483091,professor dr. michael h. foerster,h.,
50898,325540319,dr. matthias erbar,matthias,M
50899,212134004,privatdozent dr. alfred john weymouth,john,M
50900,1666481,andré theiler,andré,
50901,1331820,professor dr. thomas e. willnow,e.,
50902,1651924,dr. georges von degenfeld,von,M
50903,214500346,dr. judith blanz,judith,F
50904,1427998,dr. jürgen kompenhans,jürgen,
50905,1390608,professor dr. christoph jamme,christoph,M
50906,14658918,professor dr. michael moore,michael,M
50907,283583368,dr. franz schilling,franz,M
50908,268532732,dr. florian eich,florian,M
50909,991865,professor dr. andreas ballstaedt,andreas,M
50910,1276113,professor dr. peter h. seeburg (†),seeburg,
50911,198145520,dr.-ing. maik maurer,maik,M
50912,20067302,professor dr. hans-ulrich wiemer,hans-ulrich,
50913,1197293,professor dr. stefan müller,stefan,M
50914,257107284,professor dr. christian etz,christian,M
50915,1687616,antje hansen,antje,F
50916,184279752,dr. tobias kampfrath,tobias,M
50917,1830805,professorin dr. christina kauschke,christina,F
50918,129029650,stéphane bacciochi,stéphane,
50919,1561092,professor dr. herbert schoeller,herbert,M
50920,62276874,dr. isabel pais,isabel,F
50921,235408901,dr.-ing. carsten schilde,carsten,M
50922,1920923,professor dr. zhon haizhong,zhon,
50923,238210059,dr. miroslav barta,miroslav,M
50924,6448,professor dr. klaus starke,klaus,M
50925,175590361,dr. friedhelm finger,friedhelm,M
50926,151798810,dr. andrea shindler,andrea,F
50927,60679548,professor dr. lars bergman,lars,M
50928,1677464,dr. uwe münster,uwe,M
50929,1663367,dr.-ing. ralf schäfer,ralf,M
50930,1302552,professor dr. hans-joachim torke (†),torke,
50931,179323787,dr.-ing. thorsten bartel,thorsten,M
50932,1351531,professor dr.-ing. dominik surek,dominik,M
50933,279296108,dr.-ing. sascha heitkam,sascha,M
50934,259606232,holger scheibner,holger,M
50935,1129352,professor dr. herwart kemper,herwart,M
50936,277899289,dr.-ing. patrick mattfeld,patrick,M
50937,1432171,privatdozentin dr. ursula schultz,ursula,F
50938,1208766,professor dr. h. jörg osten,jörg,
50939,21193227,dr. uwe stute,uwe,M
50940,82041646,professor dr.-ing. ralf mikut,ralf,M
50941,1700003,professor dr. christian zörb,christian,M
50942,1197496,professor dr. wolfgang mühl-benninghaus,wolfgang,M
50943,1071290,professor dr.-ing. dieter gorenflo,dieter,M
50944,1775042,professor dr. ulrich jentschura,ulrich,M
50945,9603101,professor dr. jean geurts,jean,M
50946,196474972,professor dr.-ing. christian koos,christian,M
50947,1411251,professor dr. andreas draguhn,andreas,M
50948,36207988,dr. christian mathieu,christian,M
50949,1884512,dr. valentina n. vinogradova,n.,
50950,1234487,professor dr. ralf riedel,ralf,M
50951,1831196,dr. gunnar schröder,gunnar,M
50952,118660611,dr. martin päckert,martin,M
50953,62133993,dr. yaroslav pavlyukh,yaroslav,M
50954,77657447,dr. jörg lippold,jörg,
50955,1843278,professor dr. joachim dzubiella,joachim,M
50956,260795829,professor dr. claus braxmaier,claus,M
50957,115998687,professorin dr. barbara jarzab,barbara,F
50958,260005,professor dr. martin nettesheim,martin,M
50959,1499419,professor dr.-ing. johann jäger,johann,M
50960,200643475,professorin dr. henny annette grewe,annette,F
50961,1816214,privatdozent dr. jan thomas kielstein,thomas,M
50962,1197505,professorin dr.-ing. erika müller,erika,F
50963,1431037,professorin dr. irmgard frank,irmgard,F
50964,1980779,professor dr. roeland j.m. nolte,j.m.,
50965,1198312,professor dr. roland nau,roland,M
50966,15110602,privatdozent dr. marcus h.t. reinges,h.t.,
50967,1352373,professorin dr. beatrix borchard,beatrix,F
50968,155628959,dr. maria nikolayevna lomonosova,nikolayevna,
50969,1142228,professor dr.-ing. günter kompa,günter,
50970,149589853,alexander büschel,alexander,M
50971,1298425,professor dr. bernhard teuber,bernhard,M
50972,264514394,professor dr. stefan bittner,stefan,M
50973,1762045,privatdozentin dr. dorothea gertrud scholl,gertrud,F
50974,1292583,professor dr. jürgen stolzenberg,jürgen,
50975,192367179,dr. pilar rivera gil,rivera,?
50976,1316669,privatdozent dr. peter wagner,peter,M
50977,260036522,dr. florian trefz,florian,M
50978,35920201,professor dr. ekkehart reimer,ekkehart,M
50979,157555629,dr. viktor janzen,viktor,M
50980,33464194,dr. markus kretz,markus,M
50981,1856570,dr. tobias behnen,tobias,M
50982,159235869,dr. a. corina vlot-schuster,corina,F
50983,116964571,dr.-ing. richard krimm,richard,M
50984,1724761,dr. ute schüren,ute,F
50985,88696236,dr. christian plunze,christian,M
50986,1441164,professor dr. rudolf gross,rudolf,M
50987,1829768,professor dr. alois moosmüller,alois,M
50988,1029158,professor dr. wolfgang demtröder,wolfgang,M
50989,1008523,professorin dr. margot böse,margot,F
50990,269569325,dr. felix patzelt,felix,M
50991,1730356,privatdozent dr. stefan ludwig,stefan,M
50992,385789334,dr. charlotta funaya,charlotta,F
50993,1647084,professor dr. holger stepan,holger,M
50994,243254050,professor dr.-ing. sebastian dendorfer,sebastian,M
50995,1786433,holger romanowski,holger,M
50996,1820419,privatdozent dr. arndt uhle,arndt,M
50997,1181705,professor dr. armin de meijere,de,?
50998,352651978,hatem abdelhalim amin,abdelhalim,
50999,1419384,privatdozent dr. volker eyert,volker,M
51000,1487650,dr. karsten gohl,karsten,M
51001,1981274,"nguyen ngoc lam, ph.d.","lam,",
51002,224747376,dr. wolfgang hüttel,wolfgang,M
51003,255037987,professor dr. dipankar sen,dipankar,M
51004,1972719,dr. jean-paul foucher,jean-paul,
51005,1757936,dr. helmut knüpffer,helmut,M
51006,1801155,professor dr. thorsten hoppe,thorsten,M
51007,397313125,dr. roswitha kersten-pejanic,roswitha,F
51008,1555264,professor dr.-ing. frank-wolfgang günthert,frank-wolfgang,
51009,1368728,professor dr. georg northoff,georg,M
51010,1788083,privatdozent dr. evgenii kondratenko,evgenii,M
51011,1636105,privatdozent dr. ludger harnau,ludger,M
51012,269561709,dr. nina hogrebe,nina,F
51013,109588443,professor dr. patrick nürnberger,patrick,M
51014,1777564,professor dr. thomas schmidt,thomas,M
51015,389866046,professorin dr. andrea volkamer,andrea,F
51016,1434298,professor dr. volker meden,volker,M
51017,2029265,professor dr. michele camillo ferrari,camillo,M
51018,1753031,professor dr. andreas wanninger,andreas,M
51019,1588107,professor dr. stefan barth,stefan,M
51020,394111538,dr. michael raissig,michael,M
51021,1464708,professor dr. martin hofmann (†),hofmann,
51022,1272917,professor dr. gustav schweiger,gustav,M
51023,179586381,dr. samuel lee,samuel,M
51024,1911600,professor dr. david harrison,david,M
51025,1601093,frank thies,frank,M
51026,1507737,professor dr. aloys krieg,aloys,M
51027,1707833,privatdozentin dr. sabine hofmann,sabine,F
51028,1670157,dr. martin schmidbauer,martin,M
51029,993770,professor dr. christoph bandt,christoph,M
51030,1865729,dr. benedetta ciardi,benedetta,F
51031,1651155,professor dr.-ing. wilhelm urban,wilhelm,M
51032,144856144,professorin dr. hannah markwig,hannah,F
51033,1423404,dr. karin wollenhaupt,karin,F
51034,1352812,professor dr.-ing. steffen paul,steffen,M
51035,24757583,dr.-ing. rolf könig,rolf,M
51036,35860849,dr. benjamin scheibehenne,benjamin,M
51037,191331641,professor dr. thomas koellner,thomas,M
51038,81098476,dr. johanna hummel,johanna,F
51039,1080734,professor dr. hans günther,hans,M
51040,159650534,professor dr. marcus krüger,marcus,M
51041,1666995,dr. gerold mönnig,gerold,M
51042,106720676,"dr. lesley boyd, ph.d.","boyd,",
51043,1845595,professorin dr. christina marie thiele,marie,F
51044,2034713,professorin dr. olga a. c. ravoahangimalala,c.,
51045,224474701,dr. manuel ligges,manuel,M
51046,1084841,professorin dr. regine hakenbeck,regine,F
51047,1321211,professor dr. hans-joachim werner,hans-joachim,
51048,9608850,professor dr. martin warnke,martin,M
51049,1056043,professorin dr. charlotte förster,charlotte,F
51050,181453672,professor dr.-ing. niels modler,niels,M
51051,1768676,michael brökelmann,michael,M
51052,104453409,dr. jens wendler,jens,M
51053,1723508,professor dr. dieter braun,dieter,M
51054,1936572,"ronald a. mucci, ph.d.","mucci,",
51055,1004508,professor dr. roger blachnik,roger,M
51056,253143350,dr. cristina cotarello,cristina,F
51057,1364338,professor dr. jürgen stückrad,jürgen,
51058,1519613,professor dr.-ing. frank molkenthin,frank,M
51059,242237041,professor dr. thorsten schrank,thorsten,M
51060,1711095,privatdozent dr. carsten ebmeyer,carsten,M
51061,1452264,professor dr. henning soltwisch,henning,M
51062,38519132,professor dr. markus reichstein,markus,M
51063,1034626,professor dr. dietrich dörner,dietrich,M
51064,223598200,professor dr. michael westdickenberg,michael,M
51065,1320963,professor jürgen wenzel,jürgen,
51066,1650626,professorin dr. inke gunia,inke,F
51067,1387742,professor dr. stefan thomae,stefan,M
51068,224698578,dr. sonja volland,sonja,F
51069,1557421,professorin dr. dorothee schaile,dorothee,F
51070,1754389,dr. björn maul,björn,
51071,1605563,professor dr. nicolaus von wirén,von,M
51072,1246512,professor dr. hans-dieter scharf,hans-dieter,
51073,30307648,dr. ulf vierke,ulf,M
51074,214929035,professor dr. willy tinner,willy,M
51075,1844004,dr. henry fechner,henry,M
51076,1824547,dr. michael saeftel,michael,M
51077,1711942,professor dr. jörg fitter,jörg,
51078,230831318,dr. lukas janssen,lukas,M
51079,329628100,"dr. chrysanthi skevaki, ph.d.","skevaki,",
51080,1791557,professor dr. bernd finkbeiner,bernd,M
51081,1461443,professor dr. peter drewek,peter,M
51082,1330476,professor dr. jochen wilhelm,jochen,M
51083,1408557,professor dr. klaus-dietrich wolff,klaus-dietrich,
51084,335058830,dr. maximilian helf,maximilian,M
51085,1718267,"professor dr. moritz kircher, ph.d.","kircher,",
51086,1631578,privatdozent dr. norbert lügering,norbert,M
51087,232735185,dr. alex stefan mauss,stefan,M
51088,1248790,professorin dr. antje von schaewen,von,M
51089,1705985,privatdozent dr. michael kirsch,michael,M
51090,1749720,professor dr. heinz-jürgen schmidt,heinz-jürgen,
51091,1062339,professor dr. andreas furtwaengler,andreas,M
51092,1449179,professor dr. eberhard schmidt-aßmann,eberhard,M
51093,229971459,dr. arash kianianmomeni,arash,?
51094,1460083,dr. sven einfeldt,sven,M
51095,1669654,professor dr. hermann w. bange,w.,
51096,199893670,privatdozent dr. thomas ethofer,thomas,M
51097,1423018,dr. ekkehard schütz,ekkehard,M
51098,2034747,dr. margit schwikowski,margit,F
51099,1451337,professor dr. christian rosenmund,christian,M
51100,261362259,dr. daniele brida,daniele,F
51101,1586692,dr. gunter eric möller,eric,M
51102,27357666,dr. leona plum,leona,F
51103,1696741,professorin dr. martina fuchs,martina,F
51104,1612502,dr. matthias fippel,matthias,M
51105,252196565,professor kay biesel,kay,?
51106,1589339,professor dr. dirk van laak,van,?
51107,989937,professor dr. adelbert bacher,adelbert,M
51108,202788487,dr. christian josef merz,josef,M
51109,1174763,professor dr. eckhard mandelkow,eckhard,M
51110,230882585,"dr. tilo seydel, ph.d.","seydel,",
51111,195927913,professor dr. sebastian g. kessing,g.,
51112,19598219,zuxun zhang,zuxun,
51113,1731636,dr. holger doege,holger,M
51114,1703486,professor dr. francois fagotto,francois,M
51115,31824841,dr. sabine schönfeld,sabine,F
51116,1831125,professor dr. michael schäfers,michael,M
51117,1642674,professor dr. christoph herrmann-lingen,christoph,M
51118,1087189,professor dr. ulrich hahn,ulrich,M
51119,1358629,dr. charlotte rehfeldt,charlotte,F
51120,195097596,dr. roland würz,roland,M
51121,1593671,privatdozent dr. thomas liehr,thomas,M
